log_volume,percentage_of_total_volume
2.1006087213395572,6.3390692102543951e-05
2.1018360539687504,6.3602868453192232e-05
2.1031010730775654,6.3815672245821819e-05
2.1042199858709396,6.402907804235534e-05
2.105552082799246,6.4243070782598656e-05
2.1068330726540911,6.4457709870193467e-05
2.1080399305417359,6.467297321162806e-05
2.10932521557206,6.4888862655575723e-05
2.1105094425684783,6.5105350927513429e-05
2.1116050745157677,6.5322395898844939e-05
2.1128570202596446,6.5540047423727718e-05
2.1139099437540372,6.57599519480267e-05
2.1140282786403715,6.5976791684859576e-05
2.115158034052548,6.61956249903595e-05
2.116371148435007,6.6415055489734193e-05
2.117611718693623,6.6635099493724e-05
2.1188837414721164,6.6855774801175268e-05
2.1201421858816372,6.7077093815341111e-05
2.1212529525229251,6.72990206302758e-05
2.1224839142066991,6.752155570276384e-05
2.1236682875466304,6.7744699762791231e-05
2.1247074316687109,6.7968405445367733e-05
2.1259222491461296,6.8192705964737922e-05
2.1271068531562265,6.8417638618970984e-05
2.1283650182064475,6.86431919189198e-05
2.1297066031943896,6.8869425277128733e-05
2.1305707031762093,6.9096256130322454e-05
2.1318227476267615,6.9323618388625869e-05
2.1331511818074418,6.9551667113787387e-05
2.1343314364469959,6.9780353104484751e-05
2.1356403041134113,7.0009710864992386e-05
2.1367810788650834,7.0239732581233946e-05
2.1380781746409032,7.0470383759305876e-05
2.1392516128030734,7.0701695657040327e-05
2.1404006942993865,7.0933613401444432e-05
2.1416472243159865,7.1166191990432236e-05
2.1427870577631896,7.1399400749109013e-05
2.1439139519463777,7.1633194717326786e-05
2.1451653297866051,7.18676393198007e-05
2.1461280356782382,7.2263889437128409e-05
2.1464536902513922,7.2338077941403559e-05
2.1476519041495163,7.2574150193938761e-05
2.1488587050980987,7.28103493893298e-05
2.1499197818021361,7.3047424387505817e-05
2.1511579505097043,7.3285149824776257e-05
2.1523195727036231,7.35235580670533e-05
2.1536235192888475,7.3762620985905672e-05
2.1548570199077348,7.4002379978502927e-05
2.1559655782563243,7.424277110606386e-05
2.1571208412710066,7.448381769987069e-05
2.1583624920952498,7.4755074156138734e-05
2.1594347553313669,7.4967812254567076e-05
2.1606015693251561,7.5210782127856153e-05
2.1615459456445856,7.5454368840176961e-05
2.1626887600242419,7.569850970323221e-05
2.1638192203943256,7.5943290837758378e-05
2.1648285343444815,7.6188664491962874e-05
2.1659703562220063,7.6434661211350558e-05
2.1670937425812995,7.6681292109621288e-05
2.1679697633549124,7.69284757918912e-05
2.1690839800418882,7.717624381461705e-05
2.1702113665952849,7.7424650141049987e-05
2.1712087118033354,7.7673648171666215e-05
2.171726453653231,7.794411180575477e-05
2.1722744593813417,7.8212995174100735e-05
2.1731139421573116,7.8423324098967828e-05
2.1740089256769304,7.8673947507992676e-05
2.1747864173673368,7.898131382493786e-05
2.17539456122001,7.91763505512402e-05
2.1758778406422032,7.9428224864531278e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1760912590556813,8.1850977583212267e-05
2.1762063636867373,8.1949419372354874e-05
2.1768611247212655,8.2201777645645233e-05
2.1775495689671636,8.2454544883739088e-05
2.1784942988271681,8.2707783584031773e-05
2.1793755243283566,8.2961560739006329e-05
2.180420550398884,8.32159097753593e-05
2.1814694163973578,8.34708580510956e-05
2.1823680702838781,8.3726382660502261e-05
2.1834141677938126,8.398247256560783e-05
2.18447079576345,8.4239178684939435e-05
2.1855077187244607,8.4496501305427371e-05
2.1866738674997452,8.4754508854002834e-05
2.1876743126563052,8.5013164569600264e-05
2.1888209031432631,8.5272425506154338e-05
2.1899062931765889,8.5532371561813361e-05
2.1906449608532865,8.5792871864642068e-05
2.19170129605429,8.6053928236011964e-05
2.1928154962092448,8.63158824789447e-05
2.1938200260161129,8.6578195430813659e-05
2.194938616496156,8.6841153851632149e-05
2.1959736421404843,8.71044933725095e-05
2.1971185429610118,8.7369059680639265e-05
2.1982328022022521,8.7634024497022664e-05
2.1992249596183417,8.7899357889532076e-05
2.2002755909878298,8.8165602883088077e-05
2.2013525426597345,8.8432487942421138e-05
2.2023924047668748,8.87000083657544e-05
2.2034569605750116,8.8968492049289489e-05
2.204119982655925,8.9380701490498788e-05
2.2046124945179479,8.950600117010597e-05
2.2056942365387164,8.9775563035601432e-05
2.2067854173235011,9.004581981136442e-05
2.20786710893439,9.031670530466742e-05
2.2090432593693157,9.0588336564675632e-05
2.2101518370364031,9.0860661973979329e-05
2.2113234610768364,9.113371928498518e-05
2.2123775094293756,9.1407491353373855e-05
2.2135072700524772,9.1681941501667988e-05
2.214690258070636,9.1957118592002037e-05
2.2158465243142964,9.2233031762743731e-05
2.2170103920020336,9.2509691400684431e-05
2.2178004979307455,9.2787297257453561e-05
2.218926850306282,9.3064891620170628e-05
2.220108088040055,9.336118295059806e-05
2.2212841726022341,9.3622896249223307e-05
2.2225042703607123,9.3903070005651936e-05
2.2236703635566171,9.4183995128076773e-05
2.2249438527618923,9.4465710762113049e-05
2.2259881141571434,9.4748192617945379e-05
2.2270421345551359,9.5031349158069745e-05
2.2280533517751269,9.5315199132810628e-05
2.2291028134758912,9.5599705164999585e-05
2.2301548888055334,9.5884907250131269e-05
2.2304489213782741,9.6221093682199692e-05
2.2312316164830279,9.6456553507393361e-05
2.2323015908675448,9.674316940885716e-05
2.2333849574493789,9.7030489921806314e-05
2.2345078863515142,9.73185322499203e-05
2.2356168521856374,9.7607338448189466e-05
2.2366893789837814,9.789684988234828e-05
2.2378157756138153,9.8187092277411759e-05
2.2388963068155943,9.847808268872772e-05
2.239931871896109,9.87697742013873e-05
2.2409925439555627,9.9062186870160955e-05
2.2420760342329404,9.9355311834266891e-05
2.2429916734864084,9.9649123983837961e-05
2.2433934836675054,9.9943307079455927e-05
2.2443980927030815,0.00010023802348386562
2.24551266781415,0.00010055993258327193
2.2465319812871085,0.00010082994776504126
2.2476671919356606,0.00010112653408839521
2.248689913316007,0.00010142417427958555
2.2498070243951691,0.00010172255995093206
2.2507858266870344,0.00010202165740274192
2.2517498550599173,0.00010232142885957564
2.2528530309798933,0.00010262586676849223
2.2539402317676704,0.00010292315763831674
2.2549409926161652,0.00010322511817627602
2.255272505103306,0.00010372293991044389
2.2556005413328544,0.00010383020767949003
2.2565947626283327,0.00010413334150577953
2.2576565980525909,0.00010443717569985606
2.2587152859247834,0.00010474174534476703
2.2598302160093198,0.00010504710081160453
2.2608080231257706,0.00010535316917990592
2.2619084760930948,0.00010565999713610803
2.26282512670716,0.00010596752227087055
2.2638082895913865,0.00010627572532823273
2.2648178230095364,0.0001066025009722346
2.2658117902529886,0.00010689423412951409
2.2668874401096968,0.00010720458761607028
2.2677315767617356,0.0001075156084894139
2.2688085523860173,0.00010782767484475385
2.2698069904356935,0.00010813982441306996
2.2708513693051784,0.00010845305570718516
2.2718944153926164,0.00010876705823590325
2.2729259878287187,0.00010908213248330125
2.2738909764878197,0.00010939721593580107
2.2746937312819573,0.00010971330300559293
2.2756502001071421,0.00011003002054530396
2.2765602560742879,0.00011034746954053442
2.277493458826537,0.00011066554911403718
2.2784655819415822,0.00011098435064424349
2.2787536009528289,0.00011134162746770451
2.2795371518077139,0.0001116232706102952
2.2804851782553,0.00011194353757122081
2.2814637489457144,0.0001122645341167332
2.2825154336992304,0.00011258627898647984
2.2833565411787373,0.00011290877122693523
2.2843664128889682,0.00011323190549976762
2.2853206260401682,0.00011355576379880545
2.2862560776835732,0.00011388032676290214
2.2872811847914636,0.00011420562551921692
2.2880816253398768,0.0001145316329170023
2.289031154776858,0.000114858269215095
2.2899489689555508,0.00011518563118958705
2.2905440049644383,0.00011551349168593501
2.2914079462967649,0.000115841967869286
2.2922560713564759,0.00011625372605346243
2.2928132990914611,0.00011650068545927379
2.2936737008655679,0.00011683088605409981
2.2944565084382722,0.00011716169782429326
2.2951771307904743,0.00011749306679626886
2.2959185866911587,0.00011782501590907541
2.2965178407349724,0.00011815750249692245
2.2966651902615309,0.00011865977298494869
2.2968804723816625,0.00011882312048367005
2.2972131959896416,0.00011942406766711995
2.2973243655286351,0.00011948948417576112
2.2979641616767141,0.00011982302162087758
2.2985730560812723,0.00012015705776933971
2.2988530764097068,0.00012055970234109027
2.2993518182894905,0.00012082613518165336
2.2997251539756371,0.00012150402099172318
2.2997251539756371,0.00012150402099172318
2.300199454172529,0.00012183168482698773
2.3005611693577337,0.00012216735551505192
2.3007737536563382,0.00012250324042888995
2.3009236521556669,0.00012283926352609639
2.3010206647467997,0.0001231753870220524
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3010299956639813,0.00013192516670532234
2.3011636487662153,0.00013225184304382976
2.3014418176925,0.00013258820520541123
2.3018851389433355,0.00013292484839479474
2.302143054607555,0.00013326181272989602
2.3025657414356191,0.00013359902403031041
2.3029479849883243,0.00013393648727606238
2.3033626908177536,0.00013427429668754057
2.3040411215245147,0.00013461252900223873
2.3047862793927973,0.00013495132272662525
2.3053513694466239,0.00013530732236227336
2.3060265957290351,0.00013563043423756778
2.3067642666702506,0.00013597076601034913
2.307496037913213,0.00013635896266022974
2.3081566896800019,0.00013665350578753746
2.3089554354351938,0.00013699517457118032
2.3096421657096684,0.00013733784021454512
2.3105116458170958,0.0001376810685673153
2.3113428282657211,0.00013802498119806338
2.31184147165963,0.00013836946465232365
2.31269098466145,0.00013871443271366653
2.313501614039525,0.00013906006539039534
2.3143370098488485,0.00013940635250004151
2.315172100777168,0.00013975331682558351
2.315920937977717,0.00014010085917175695
2.316698168778113,0.00014044904702433081
2.3176133356844488,0.00014079792006625565
2.3183799120982287,0.00014114748050756033
2.319251112352815,0.0001414976816303563
2.3201462861110538,0.00014185285097308986
2.320955885048634,0.00014220025439588808
2.3217868779356183,0.00014255256142154592
2.3222192947339191,0.00014306863831341164
2.3226397384457154,0.00014325848810568589
2.3235671804848068,0.00014361217838240994
2.3244327445797626,0.0001439666164429278
2.3253796171662939,0.00014432177523999887
2.3263358609287517,0.00014468899933605241
2.3272711694211923,0.00014503441394623598
2.3282410515951488,0.00014539190946340878
2.3291218142760246,0.000145750147583672
2.3300675899742753,0.00014610916359290014
2.3309846150034494,0.00014646893623680048
2.3319615164978122,0.00014682950243196632
2.3326589285839487,0.00014719079244862251
2.3336304557331613,0.00014755275275111815
2.33449447038151,0.00014791549948441581
2.3354788606595318,0.00014827899919243312
2.3364442690871927,0.00014864332297693367
2.3373811112042335,0.000149008417706548
2.3382869521920542,0.00014937431491576672
2.3390810518337113,0.00014974090561586072
2.3400186826579996,0.00015010827486146663
2.3408946529568126,0.00015047637577431992
2.3417832585262945,0.00015084521975398954
2.3424226808222062,0.00015148738324106937
2.3426171419853321,0.00015158458730332784
2.3435070621144263,0.00015195693201039388
2.3443843698466451,0.00015232598854036876
2.3453349364277063,0.00015269782481182843
2.3462933115935205,0.00015307050203044193
2.3470062740489563,0.00015344383319421324
2.3479857341321728,0.00015381797497951441
2.3488563958110582,0.0001541928843088025
2.349814905842539,0.00015456860284182285
2.3506479105122504,0.00015494507750791334
2.3515826212481863,0.000155322333210373
2.3521825181113627,0.0001560908882926503
2.3521825181113627,0.0001560908882926503
2.3530419081205172,0.00015645706086998802
2.3539770144364707,0.00015683639537928114
2.3549260163444918,0.00015721654171587689
2.355834495884936,0.00015759752660967868
2.3566439863599116,0.0001579792591793226
2.357511142307624,0.00015836173660305591
2.3583599217785709,0.0001587449533209319
2.3592915948709474,0.00015912897562501862
2.3601525077757306,0.0001595137998478356
2.3610368093024077,0.00015989939140030319
2.3617278360175931,0.00016042401037403604
2.3622549685165004,0.00016067246712650569
2.3630935158638344,0.00016105990564891761
2.363946466489006,0.00016144809874849098
2.3648943630643657,0.00016183707666086647
2.3657742515753832,0.00016222690519024995
2.3667145427004108,0.00016261753864994243
2.3676388807209512,0.00016300901913257029
2.3685850786476883,0.00016340133964754758
2.369477149831074,0.00016379447773738227
2.3703955736354581,0.00016418844989098873
2.3711424842850057,0.00016458321620160186
2.3721235511137904,0.00016497872833079271
2.3730093531522982,0.00016537510872804886
2.3739496334576318,0.00016577230509512688
2.3747823735737628,0.00016617032391263238
2.3756321113823993,0.00016656909848078647
2.3764464867117745,0.00016696863047275907
2.3773042654051642,0.00016736890776771106
2.3782720808777964,0.0001677700800328075
2.3791524903888637,0.00016817208395026592
2.3799940401657418,0.00016857622127938068
2.3802112616167692,0.00016897826451477379
2.381063083247839,0.00016938203271079806
2.3819122964960933,0.00016978660526965485
2.3827215794234151,0.00017019194261779332
2.3835793202212483,0.00017059808967902131
2.38436988582798,0.000171004983103991
2.3851741483558757,0.00017141264195357289
2.3859434375847446,0.00017182102069117212
2.3867605442800319,0.00017223016555459585
2.3875081981692876,0.00017264005594919596
2.3883433474061091,0.00017305069048304331
2.3891507207039062,0.00017346209999850946
2.3896716916005132,0.00017387404812781643
2.3904470249041987,0.0001742866947872953
2.3911980175325356,0.00017470008214255883
2.3919812196978829,0.00017511463315077438
2.3926969532596658,0.00017553536341237836
2.3933592604892366,0.00017594451193407752
2.3935752032695876,0.00017639586096736192
2.3941116667975813,0.00017677670802414438
2.3943548854134353,0.000177193276037748
2.3949877210756738,0.00017761030898205669
2.3956745314545436,0.00017802800443737744
2.3962632098511731,0.00017844633956827093
2.3966351669836934,0.00017892088636942626
2.3970844976379757,0.00017928428187552928
2.3975561885822558,0.00017970390291397731
2.3978127052518943,0.00018012387374915264
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979400086720375,0.00018547559329598696
2.3979938908515006,0.00018558649334168826
2.3983294534835835,0.00018600688936519925
2.3989222006892894,0.00018642774740371641
2.3993751997690596,0.00018684909171359096
2.3999821271378305,0.00018727097232877643
2.4007308182243543,0.00018769351406006449
2.4014005407815442,0.00018812232109061055
2.402132903444532,0.00018854069273033702
2.4028480575562186,0.00018896531940287441
2.403604939003321,0.00018939065967644384
2.4044055357578542,0.00018981678368339361
2.4051545605059279,0.00019024365264567398
2.4059417738077138,0.000190671287581116
2.406540180433955,0.00019112209390173418
2.4073228449378261,0.00019152909671137265
2.4082040683715391,0.00019195844953326621
2.4090352323558859,0.00019238909385606843
2.4099035565028553,0.00019282060523780151
2.410730251135849,0.00019325293497384936
2.4114973994966027,0.00019368607818281687
2.4123353668971044,0.00019411999589726274
2.4131544741457849,0.00019455477713504178
2.4139566631137819,0.00019499034998712335
2.4147455943463307,0.0001954267470063588
2.4150391386013119,0.00019586372793458794
2.4158032896400816,0.00019630117550200029
2.4166405073382808,0.00019675140540012509
2.4174116982936629,0.00019717851484025601
2.418210686714203,0.00019761839369798864
2.4190246260205464,0.00019805905382446289
